desc,img,title
"The story takes place at the renowned private school ""Nanahoshi""—also known as the school of the survival of the fittest. The school is famous for its incredibly skilled students and its nationally ac...",https://cdn.myanimelist.net/r/50x70/images/manga/1/196496.jpg?s=3115b7ea8d8e227def51859a8f1b2368,F-Rank no Boukun
,https://cdn.myanimelist.net/r/50x70/images/manga/3/132439.jpg?s=3a7960b47374f53bd630ebb62217a3df,D'z
"This is a ""Girl's Diary"" of four very different girl's lives recorded in four short stories. 1. The O Girl A girl who is confessed to by a fellow classmate says ""lets start as friends"" but she finds h...",https://cdn.myanimelist.net/r/50x70/images/manga/2/817.jpg?s=be665b3eb615b363befc3aa75058dc17,...no Onna
"Mochizuki Hana has a crush on Hibino Sentarou, a novel writer when she first saw his picture on the back of the book's cover. One day she found out that a mysterious guy in her dad's monjayaki shop is...",https://cdn.myanimelist.net/r/50x70/images/manga/3/28288.jpg?s=2b3166f1f7a269408053a0616ea2caaf,Cabbage na Futari
"When she interviewed for a job at an antique bookstore, Bora Kang definitely wasn't expecting to witness the magical events she did. Having found out these long-kept secrets of the bookstore, she is f...",https://cdn.myanimelist.net/r/50x70/images/manga/2/267631.jpg?s=2d92675323406a2dc101ab0d9c4fe6a8,A Bookstore Romance
Volume 1 1. Fresh Bikini!! Ichinose Yuna 2. Ice Cream wo Futatsu Tabeta kara 3. Daisuki na Mama to Sannin no Shiranai Oji-san 4. Momoko-sensei to Yonbiki no Kobuta (Momoko Sensei and the Four Piglets)...,https://cdn.myanimelist.net/r/50x70/images/manga/1/116437.jpg?s=47a915ec5f1fcc93d8ac303ad742c762,H
"The story of life and death takes place in the Tohoku region. Isao, a man who was born in Miyagi prefecture, is a man without relatives. On the other hand, Masahiko is the son of a doctor, and has alw...",https://cdn.myanimelist.net/r/50x70/images/manga/3/60289.jpg?s=efd4e54b5c87b4f455fbace1405c1817,I
"The story settings takes place on Earth, where alien attacks have turned into everyday sights instead of mere rare phenomenon. All countries around the world have united their efforts to develop effec...",https://cdn.myanimelist.net/r/50x70/images/manga/3/31361.jpg?s=54a8f947704a2eebef4a686cb08ab2d1,G-on Riders
An anthology of yaoi stories by various mangaka.,https://cdn.myanimelist.net/r/50x70/images/manga/2/174220.jpg?s=bbab6252be77def508902451e709ccea,b-BOY Do S
What would you do if you could make all your dreams come true? Here's the story of a girl who is really very ordinary–until a bunch of magic gadgets suddenly blow onto her porch.,https://cdn.myanimelist.net/r/50x70/images/manga/2/158053.jpg?s=082d168e904f309cca5c63541b8b6e27,F-sensei no Pocket
"Tsukasa, Tajima, Katsu, and newcomer Sae, were all members of the Hentai ShonenDai (Perverted Boy's club) at the tender age of 11. But as they grow older, how will each of their lives change? Will the...",https://cdn.myanimelist.net/r/50x70/images/manga/2/152363.jpg?s=8b59cdff08c1dbb45bc7a79c44859a5f,D-ash
"Kiriko has always been overshadowed by her older sister Eiko. Eiko is cute, smart, and extremely popular unlike Kiriko. This manga is about Kiriko leaving her sister's shadow. Although this sounds lik...",https://cdn.myanimelist.net/r/50x70/images/manga/1/73053.jpg?s=5844e3648d858e187d4945a4924c26b1,...Seishunchuu!
,https://cdn.myanimelist.net/r/50x70/images/manga/2/41593.jpg?s=dd226e8f9fb538c596ad84fefd7f6c9b,"Cactus, Go to Heaven!"
"This one shot has won 3rd spot of Daewon manwha contest, and thus the author has a high(er) chance of being employed by Issue magazine. (Source: Sura's Place)",https://cdn.myanimelist.net/r/50x70/images/manga/5/111613.jpg?s=2cd899e100bd6863eb8b02720e3038f0,A Boy Who Fishes Dreams
1. Hassha Ourai! 2. Shoukan Mahou no Tsukaikata 3. Zettai Seitokai 4. Death Divine Luv!? 5. Yozora Nigan Eba 6. Medical Harassment 7. Hito Sezu in Bento 8. Kaosu Keihou Hatsureichuu 9. Each Other,https://cdn.myanimelist.net/r/50x70/images/manga/2/108119.jpg?s=1aac449e9fb8c748ebf24ab6a91068f9,H Datte Ii ja Nai.
"Yee Su-yoon is a high school student who has everything going for him – top of his class, top fighter and a Barbie-like girl friend named Kang Ha-eun. But why does he mistreat his girl friend and seem...",https://cdn.myanimelist.net/r/50x70/images/manga/2/156340.jpg?s=448dcd6ca2a64ebf572d90d803503ed0,I Accept You
,https://cdn.myanimelist.net/r/50x70/images/manga/2/171727.jpg?s=37e7316a95be14b2a4ae787694f08c6e,G-Rank DK to Dirty Festa
1. Fraeulein Assault 2. Kuro Tights-sensei no Yuuutsu (Melancholy Of A Teacher In Black Tights) 3. Hatsu no Ecstasy (First Ecstasy) 4. E-le-gy 5. Engage x Insert 6. Absolute Normal 7. Kanojo ** Kibo n...,https://cdn.myanimelist.net/r/50x70/images/manga/3/83599.jpg?s=a890aeeeb14a37dc527dc8c52e80ebb7,B-Chiku♥
"Masahiko Yanagiba lost both parents and, following his mother's will, moved to his maternal uncle's family, the Wakanaes. Although Wakanaes' hospitality was heartwarming, he soon found out why his oth...",https://cdn.myanimelist.net/r/50x70/images/manga/2/55751.jpg?s=9392a6953918b5ae27deba7e8340bb76,F. Compo
,https://cdn.myanimelist.net/r/50x70/images/manga/2/163114.jpg?s=d52f35082d05596a9c9b74b5529007b1,D-breaker
1-5. Okusama wa Idol 6. Ore no Ashi wo Hipparu Yatsura ga Warui,https://cdn.myanimelist.net/r/50x70/images/manga/1/161840.jpg?s=655ffc0602e37956e3d207e692f0f00d,...Soushite Haha wa Mesu ni Naru
,https://cdn.myanimelist.net/r/50x70/images/manga/3/186154.jpg?s=33671132912f59fa3d58f24a42273a4e,Café de Blood: Mayonaka no Nemuranai Chikai
1. A Boy. A Girl. 2. Ariya Nashiya 3. Kinmokusei 4. Baby Berry Kiss 5. Kono Koi to...,https://cdn.myanimelist.net/r/50x70/images/manga/2/248756.jpg?s=5184e7d8dc5f912e04895426130f5869,A Boy. A Girl.
"Satou Takeshi finally has a position as a fully-employed worker in society! Although eager to start his first day on the job, he is suddenly thrown into a meeting with potential clients to pitch their...",https://cdn.myanimelist.net/r/50x70/images/manga/2/245718.jpg?s=edd5a2e5d0fff14ba21d54884e26369c,H Jigyoubu Eigyou-ka
"Insecure 35-year-old Hideo Suzuki is forced to work as a mangaka's assistant when his own series fails due to low sales. As he struggles through a mundane life plagued by hallucinations, he comes to r...",https://cdn.myanimelist.net/r/50x70/images/manga/1/121183.jpg?s=20fe5c10fbe598dcc0687bc6706d4b60,I Am a Hero
,https://cdn.myanimelist.net/r/50x70/images/manga/1/170524.jpg?s=8c875ed14edfba9b96205cbc3f46d563,J Cup Gakuen Ninpouchou: Boin Saga
"L Change the WorLd is a sequel to the Death Note movie based on the popular anime. This movie is entirely dedicated to L, and his last 23 days on Earth after having caught Kira. This is a novel versio...",https://cdn.myanimelist.net/r/50x70/images/manga/3/11590.jpg?s=1a08451ebc7fa73e88057aa5a0fda2c0,L Change the WorLd
"Soryun isn't like any high schooler; he hails from a shaman family. He's usually discrete with his powers, but he's going to have to reveal them to hunt ghosts and other entities that haunt the school...",https://cdn.myanimelist.net/r/50x70/images/manga/1/18529.jpg?s=2f2a38ad2ab27614f17cd0abcf6b6f16,G-School
"Marie wanders into a forest that is rumored to be home to vampires, where she meets a boy called Sei who takes her to the home he shares with his master Ozwald. ",https://cdn.myanimelist.net/r/50x70/images/manga/2/76955.jpg?s=9655f79359a071e78c9540e4c81dbe39,B-Curse
Tiem Sum accidently sees a cute silver fox turning into a guy. He confronts her and tells her that she has to marry him since she saw him naked. He is also looking for his lost brother while trying to...,https://cdn.myanimelist.net/r/50x70/images/manga/5/53751.jpg?s=4a241b6052cd39cd881a80d61486810e,F.O.X
,https://cdn.myanimelist.net/r/50x70/images/manga/2/112963.jpg?s=a2a7b8e7f8ca2ba766a9dd87003d6cbb,D-Crackers
"Third volume in the Kemono series, this volume is a side story to the previous volume featuring Kirishima Kaoru as the representative of the Fujido Groups and Daigo. It follows up on the relationship...",https://cdn.myanimelist.net/r/50x70/images/manga/2/73505.jpg?s=73ec092ef574ff10c04d83be0c51bc5e,...Virgin Love
,https://cdn.myanimelist.net/r/50x70/images/manga/2/23294.jpg?s=866f629e7edbc91894693d078e239fbe,Café de Romance
"In an attempt to ward off yet another one of Jin Yeong-seo's suitors, Shin Ha-ri goes on a blind date in her best friend's place with the goal of ruining the meeting. Arriving in a thick layer of make...",https://cdn.myanimelist.net/r/50x70/images/manga/1/242318.jpg?s=b01d875ae77d71fa10ac1e4cb74b2363,A Business Proposal
,https://cdn.myanimelist.net/r/50x70/images/manga/3/189009.jpg?s=13bb799e1ebc3f3f0159a1ef5cb92d4a,H Manga no Megami-sama
,https://cdn.myanimelist.net/r/50x70/images/manga/1/193594.jpg?s=d60ae54a0599e8949577a0d5c67904ed,I Am a Hero in Ibaraki
"When J, the man everyone fears, returns to town, the city's delinquents are in an uproar. Some challenge him, some try to use him, some try to get close to him. Where will J end up at the end of the l...",https://cdn.myanimelist.net/r/50x70/images/manga/3/237323.jpg?s=9064f7008809bfab6f86836af39d45d6,J Monogatari
"Sei Kagano has an angel gene, which gives the bearer special powers. For Sei, every time he smells roses, he transforms into the White Maria, a heavenly lady with the power of prophecy. Malloy, who be...",https://cdn.myanimelist.net/r/50x70/images/manga/2/5458.jpg?s=5b2787657f5a237c9979fb20bb56f4de,L'alleluja des Anges
,https://cdn.myanimelist.net/r/50x70/images/manga/1/212668.jpg?s=e03fec95aece4509e86d9cad558fc98c,N to S
"A 4-koma about students at a technical school geared towards aspiring game creators, following their fun everyday life together, and their concerns about their future careers.",https://cdn.myanimelist.net/r/50x70/images/manga/1/172538.jpg?s=15c06157f4769b03be04e2eecdf434bd,G-sen Rough Sketch
"Yamato Delgado is a young boy burning with a powerful B-DaSpirit. He lives a peaceful life with his foster mother Mie in a quite little town. However, a meeting with the mysterious man called Gray, wh...",https://cdn.myanimelist.net/r/50x70/images/manga/3/31522.jpg?s=aae95ac917c8953db2aee8ceac15b450,B-Densetsu! Battle B-Daman
,https://cdn.myanimelist.net/r/50x70/images/manga/3/23241.jpg?s=ffa8965c20a824c7bfe8412ab61c90bd,F.O.X II
,https://cdn.myanimelist.net/r/50x70/images/manga/3/112961.jpg?s=49b44a174957413a0e9ec890262da594,D-Crackers Plus: Sekai - After Kingdom
1. Netorarezuki 2. Koiseyo Otome 3. Kanzen Chouaku 4. Nitamono Doushi 5. Tadaima Doutei Ooyasu-uri! 6. Kinkyori Attack! 7. Boku no Suki na Sensei 8. Hashire Shoujikimono 9. Flag Crusher Maki 10. Kuwab...,https://cdn.myanimelist.net/r/50x70/images/manga/3/189347.jpg?s=3909ebb474aab7a459568a97b348b9d7,...Yatte!
1-4. Café e Youkoso 5. Hatsukoi 6. Kanojo no Himitsu (Her Secret) 7. Red Zone 8. Ai yoku Gou wo Seisu (Love Conquer Quest) 9. My Sweet Lady 10. All Night Jam 11. Mellow,https://cdn.myanimelist.net/r/50x70/images/manga/3/183202.jpg?s=8a481177bd93a53aad1e1b3210ee4ec1,Café e Youkoso
"Jin Young is a good student with good grades, but she has a little bit of an unstable mind. Hye Jung is a cheerful girl who helps out at her mom's ""snack shop"", a sort of small restaurant that offers...",https://cdn.myanimelist.net/r/50x70/images/manga/1/264105.jpg?s=5ec2ea668937abd8da126feb2e434c61,A Cat and a Bird
,https://cdn.myanimelist.net/r/50x70/images/manga/3/175950.jpg?s=37c76564c0f38a6ac5c3557669fa8d13,h na h to A-ko no Noroi
,https://cdn.myanimelist.net/r/50x70/images/manga/3/193593.jpg?s=948a1991580f735b8630859ba96ece1b,I Am a Hero in Nagasaki
"The story of J, a beautiful teenager with a twisted past and the face of Marilyn Monroe.",https://cdn.myanimelist.net/r/50x70/images/manga/2/72231.jpg?s=2233e39afdc6b8013e4267ac5db4a619,J no Subete
"The sequel to the critically-acclaimed Japan: As Viewed by 17 Creators takes the cross-cultural comics exchange to the other Asian epicenter of graphic storytelling, Korea. French and Korean creators,...",https://cdn.myanimelist.net/r/50x70/images/manga/3/194603.jpg?s=15bc9f772f5ca9f39f854ad7dbb5108b,L'Amitié
1. M 2. Kioku no Meikyuu 3. A Virgin,https://cdn.myanimelist.net/r/50x70/images/manga/2/26837.jpg?s=ade38d69747d622c8d60e43c012c0c9c,M
,https://cdn.myanimelist.net/r/50x70/images/manga/3/156628.jpg?s=4bf183e69679d66534699faf41f6a924,N-kan
"K is a work frankly atypical when compared to most comics or sleeves that are published in our country, and is an adaptation of a famous Japanese novel written by Yumemakura Baku. K (Ka) is the name o...",https://cdn.myanimelist.net/r/50x70/images/manga/1/230665.jpg?s=c093271adf923c5b9d33816bb25308d1,K
"The manga centers on Yaeko Kogure, a woman who resigned from her company due to plans for marriage, only to have her fiancé break up with her on her last day. Confused and angry, she passes by a store...",https://cdn.myanimelist.net/r/50x70/images/manga/2/163433.jpg?s=66cc9dc5763f2a4d5efa6d2b1a9b74de,G-senjou no Anata to Watashi
"With pitch black eyes, Kazuya Shidou is able to show illusions to whoever meets his gaze. If he wishes to, he can even kill people with the sheer terror brought on by these visions. He assumes that hi...",https://cdn.myanimelist.net/r/50x70/images/manga/4/35821.jpg?s=9dff37c8ae97500ec4027fd458d7dd6e,B-Eyes
A woman F.P. Ageha helps people in their problems. ,https://cdn.myanimelist.net/r/50x70/images/manga/1/49435.jpg?s=5f190895c024249d8c18abbf8c0a83f9,F.P. Ageha
,https://cdn.myanimelist.net/r/50x70/images/manga/3/112959.jpg?s=b4b5d409a5de5c23b862ab17254c7291,D-Crackers Short
"It follows the traditional 4koma with non-canon meetings between characters from both universes. The first few comics have mostly .hack//Games humor, but the majority explore the idea of inserting Kit...",https://cdn.myanimelist.net/r/50x70/images/manga/1/162030.jpg?s=4112e305e50c7bb79f9001f108cde26c,.hack//4-koma
"""Irasshai!"" Welcome to the most unruly cafe in Kichijouji and its charming staff of five who have absolutely nothing in common. When tempers rise, so do mop handles, giant boulders and repair bills. M...",https://cdn.myanimelist.net/r/50x70/images/manga/1/750.jpg?s=11601d026dbd22cdd7802224c31cd7ad,Café Kichijouji de
The heartwarming story of two young people who love each other but can not be together. ,https://cdn.myanimelist.net/r/50x70/images/manga/1/22621.jpg?s=14e48bb6cd7f4b3d87a5cf74e0485dad,A Cat That Loved a Fish
1. Hitozuma Onna Kyoushi: Kakusei 2. Wakaoba no Yuuwaku 3. Wakaoba to Jitsubo 4. Enjitsubo: Midara na Seikatsu 5-9. Hitozuma to Asobou!,https://cdn.myanimelist.net/r/50x70/images/manga/2/239528.jpg?s=1202edc931062505fa8f2e578eb84c56,H na Hitozuma: Yoridori Furin Mansion
Spin-off of I Am a Hero.,https://cdn.myanimelist.net/r/50x70/images/manga/1/172730.jpg?s=871fd33ee2e3f77f60d3529d431d3035,I Am a Hero in Osaka
"Regular high school girl Aoba Wakana's crush is the good looking, tall, athletic, and clever Asahina-kun. But what that guy loves more than anything else are Japan's national male idols, ""Jokers!"" He'...",https://cdn.myanimelist.net/r/50x70/images/manga/2/236648.jpg?s=1d77dc0fa9c667218e909b6227ab1b95,J Wota Danshi☆Asahina-kun
,https://cdn.myanimelist.net/r/50x70/images/manga/1/4942.jpg?s=3e47c4e5813bca79a3e7bb41119d0ff3,L'Arc~en~Ciel Maximum
,https://cdn.myanimelist.net/r/50x70/images/manga/2/93805.jpg?s=6b19881d90bbb50a0e7ee14f268de3bc,M
,https://cdn.myanimelist.net/r/50x70/images/manga/2/150747.jpg?s=077426f4d7f0f756cb4a7fb30f921b34,N-Ship
"The beginning of a love story set in a school for eccentric artists. A college student majoring in science starts working part-time as a lecturer at an art-prep school. Immediately, he catches the eye...",https://cdn.myanimelist.net/r/50x70/images/manga/2/20804.jpg?s=6c77ff71ddc490ff5135fe860c9378e8,K no Kouzu
"Somewhere in some place... Akihabara, which is located between Okachimachi and Kanda, became favorite place for teens to spend their time or even take a part-time job. This is a compilation of a stori...",https://cdn.myanimelist.net/r/50x70/images/manga/3/96647.jpg?s=e2bcd2184c3613f7002b1f10d4f12b36,O to K no Aida
"A 147 page anthology based off of Akabei Soft2's popular visual novel, G-senjou no Maou. Published by Ichijinsha under their DNA Media Comics imprint.",https://cdn.myanimelist.net/r/50x70/images/manga/1/38469.jpg?s=9e5151a98b969e5ab7379579ff224a61,G-senjou no Maou Comic Anthology
"Yamada has a goal when she enters high school. She wants to make 100 sex friends, but she's got one small problem: she's a virgin! Afraid of being rejected or ridiculed by hot guys, she decides that i...",https://cdn.myanimelist.net/r/50x70/images/manga/2/46861.jpg?s=89008c44eee4dd0e829707b8a9f0a436,B-gata H-kei
